uuid,name,mmsi,imo,eni,country_iso,type,type_specific,lat,lon,speed,course,heading,destination
368aab5c-f331-742c-6dd1-571682437cff,BK 5HO,440200260,,,KR,Cargo,Cargo,35.505058,129.36406,0,206,,
912f9f90-f84f-2ee2-0ef0-31b928e54691,YUYO MARU,440331750,9514872,,KR,Tanker,Oil or Chemical Tanker,35.501034,129.3685,0.1,241,,USN
a3fb37c6-6cd4-8158-495a-3a3fd790129d,CHARIS,440410930,9288306,,KR,Tanker,Chemical Tanker,35.501595,129.3679,0,32,218,ULSAN
134695e6-3225-029a-cc46-8e1ee074d207,3DONGSHINHO,440331750,,,KR,,,35.500988,129.36859,0.1,241,,
32e22320-80b2-07d2-1679-8bd3d238f749,HE YANG O HO,440430000,8024947,,KR,Tug,Tug,35.501984,129.36755,0,33,11,ULSAN
d7666103-b280-fc7e-ba67-29b5d6a1a32e,DONG BANG NO 3,440151740,,,KR,Tanker,Tanker,35.501457,129.36813,0,0,,BUSAN
7cd7be13-b7d4-bdf3-13c8-3ed7de7b86ed,HANDONG 27HO,440033210,,,KR,Tanker,Tanker,35.501732,129.36789,0,0,219,ULSAN
a19a4b99-b312-d694-ff7a-4c0380014003,BOKWANG TIARA,440323340,8952493,,KR,Tanker,Chemical Tanker,35.501579,129.3681,0,210,182,BS
7ec69cd6-e126-5f00-aa29-737b7759a067,HAENGUNHO,440113540,,,KR,High Speed Craft,High Speed Craft,35.503101,129.36649,0,23,90,
c797521a-cf8d-ef6d-99be-05b1e3e115db,DONGHAE GLORY,440400570,,,KR,Tanker,Tanker,35.501446,129.36832,0,38,214,ULSAN
d2b36a8a-f699-c9b0-00cb-2aa6871107eb,HAE CHANG SUN,440400200,,,KR,Tanker,Tanker,35.501884,129.36787,0,235,239,BUSAN
eba0a667-1a92-6fc2-331f-37cabd097b09,DAE YOUNG,440108090,8944159,,KR,Tanker,Oil Products Tanker,35.501194,129.36873,0,289,,US
fb6b9206-bc8e-aa72-3c23-51978ceee641,SAMJIN NO.1,440134750,9124237,,KR,Tanker,Oil Products Tanker,35.501026,129.36897,0.1,97,,BUSAN
6c4e6686-0c3a-eedf-5b83-2134cc812f60,RA FA EL HO,440134670,,,KR,Reserved,Reserved,35.504803,129.36497,0,315,,
2550359a-23a6-acd6-7a7c-16e59fe6de5d,ULSAN SOONCHALHO,440018980,,,KR,Other,Other,35.504391,129.36554,0,249,66,
c1121a11-1834-12f8-1394-799dd184265e,KWANGJIN WORLD 3,440079120,,,KR,Tug,Tug,35.500423,129.37015,0,,,
0794c1f3-d3e0-55db-6bc9-2fe669f0a898,HENG TONG XIN YUN,352004241,,,PA,Cargo,Cargo,35.443939,129.425,0.3,270,210,KR USN
ea2828eb-c73b-8752-d516-e5fefe03cab2,NO.89 KEUM SUNG,440121190,,,KR,Fishing,Fishing,34.484703,128.53128,1.1,210,,
5e2bedf6-9003-349a-b56e-e3b55aa371a6,MYUNGJIN20001HO,,,,,,,35.499142,129.37303,0,39,,KR PUS
4246fc7b-66f1-e452-6a68-40c96565af34,SEYMOUR SUN,563145200,9911501,,SG,Tanker,Oil or Chemical Tanker,35.481899,129.39122,0,271,1,KRUSN
2829162c-a859-0115-ac8e-950892b5cceb,KCG CIV P103,440007110,,,KR,,Unspecified,35.500851,129.37158,0,0,0,
97b4e24a-fb31-3c2a-c6db-bc328467355e,KCG P37,440003510,,,KR,Tug,Tug,35.500751,129.37184,0,0,,
1a9daf80-1396-64b6-f34d-4e0593a36cb8,MSCLEAN,440014870,9275880,,KR,Tanker,Oil Products Tanker,35.323898,129.50729,2,61,136,ULSAN
81ca9d9f-2ef7-9b8e-194b-0768f9442292,MYUNG JIN 802,441697000,8974788,,KR,Tug,Tug,35.499008,129.37379,0,0,128,ULSAN
cae89c97-2a2d-5d40-0831-72ba9757ca16,KCGP02,440505290,,,KR,Law Enforce,Law Enforce,35.500748,129.37198,0,162,,
a28060f7-136e-7b26-030d-5329dadf438f,KCGP85,440114140,,,KR,,Unspecified,35.500774,129.37204,0,260,6,
0dfd46c1-fc78-56c2-df34-6747404607b7,YOKJIDO,4405502,,,KR,Reference Point,Reference Point,34.629917,128.24904,,,,
11bec18b-1895-d56b-520c-fb0910d54ea2,CRANE REGULUS,352275000,9747077,,PA,Tanker,Oil or Chemical Tanker,35.453793,129.41838,0.1,111,194,KR USN
430c633f-143e-5e0b-62b5-294273f8d4de,101 GLOBAL,440103400,,,KR,Tug,Tug,35.501381,129.37419,0.2,50,,ULSAN
69148017-ea13-af14-6ecf-947ffe72c595,VEGA SONG,636018926,9793260,,LR,Tanker,LPG Tanker,35.485146,129.39128,0,265,359,KR USN
4450ea28-7495-aa89-9838-020ea0b9f7d7,WORLD 3HO,440404930,,,KR,Port Tender,Port Tender,35.501427,129.37436,0,58,18,
1992aa72-1032-862c-4fb2-8b9574ccf9fb,HYUNDAI 7HO,440704380,,,KR,,Unspecified,35.501423,129.37477,0,294,,
c211a61e-79f7-7022-9fdd-7da4a9ce209d,BUKWANG,440191310,9181352,,KR,Tanker,Oil or Chemical Tanker,35.48032,129.39674,11.1,352,347,BUSAN
0681aabb-bb9d-e7f8-3264-891f4f8cccd9,HYUNDAI 5HO,440143400,,,KR,Wing In Grnd,Wing In Grnd,35.501579,129.37479,0.2,219,,
1a2cfb92-052c-2196-fd50-a988336312aa,CHO KWANG NO.107,440011690,,,KR,Tug,Tug,35.469128,129.40768,9.3,289,285,
f855e07a-1648-1e28-9c30-747614798f0b,ASIA7HO,440706660,,,KR,,Unspecified,35.501587,129.37589,0.1,288,,
7b130912-292f-3baa-78f2-17871256609e,ADRIATICBORG,246302000,9546497,,NL,Cargo,General Cargo,35.438061,129.43642,0.1,62,197,KRUSN
e4cde66c-b6b1-bf87-9a80-f5850a793c86,PAN UNITY,373572000,9625839,,PA,Cargo,Bulk Carrier,35.496605,129.38254,0,208,321,USTIW
8c881bcb-06d1-77fd-ec17-0a93d119ba03,MRAIKH S T,,,,,,,35.475925,129.40375,0,178,269,HHI-3380 SEA TRIAL
5686c2aa-5b13-8d24-bd64-19ce5e49c1fc,CRANE LUNA,355404000,9792175,,PA,Tanker - Hazard B,Oil or Chemical Tanker,35.461754,129.41721,0,317,221,KR USN E-1
e7cbd535-048e-19ef-7cfd-b714a9e14629,ULSAN HANG 1,994401556,,,KR,Reference Point,Reference Point,35.487553,129.3925,,,,
5d76fc96-8a71-1ab7-fa87-3c399e8634e4,HWAAMCHU L H,994401545,,,KR,Reference Point,Reference Point,35.472599,129.40738,,,,
4077272f-da81-8f4e-7e03-c1e89b4b677f,MSC CALAIS S T,636025329,9975600,,LR,Cargo,Cargo,35.474312,129.40611,0,57,148,HHI-3369 SEA TRIAL
b879750f-b4f1-aca3-c3b2-1173107731b5,NORDIC COPENHAGEN,219192000,9796810,,DK,Tanker,Oil or Chemical Tanker,35.495682,129.38554,0.1,0,319,CN SHG >> KR USN
d129a65b-a124-fd5d-cf2a-7c9ca2d9d374,KEOYOUNG STAR,440978000,9435301,,KR,Tanker - Hazard B,Oil or Chemical Tanker,35.480274,129.40137,0,161,198,KR USN
fb49343f-a34b-e5dc-c6f7-4729d7388451,12CHUNGKYUNG,440153850,,,KR,Tanker,Tanker,35.482552,129.39949,0.1,177,198,
aff2e5b0-bb76-800d-7ee5-261924a43472,GOLDEN GLORY,371102000,9851373,,PA,Tanker,Chemical Tanker,35.447025,129.43237,0.1,255,202,KR USN
8b6215ed-314a-7d8a-d867-6e9d89eeae30,NAN LIN WAN,563015300,9783411,,SG,Tanker,Oil Products Tanker,35.405228,129.46603,0,21,208,ULSAN
7b1178c1-525b-19c6-1e1d-d1d7e685e00d,ULSANPILOT5,440152970,,,KR,Pilot Vessel,Pilot Vessel,35.497147,129.38576,18.7,320,,
4a1c3f67-bd3a-e117-9927-ece444f9cbb8,ILSHIN POLARIS ROYAL,440157000,9573098,,KR,Cargo,Ro-Ro Cargo,35.430359,129.44722,0.1,66,205,ULSAN E2 ANCH
16368283-22c2-211c-9747-90abf570dcc4,ULSANHANG 2,994401557,,,KR,Spare,Spare,35.487747,129.39577,,,,
a31d365f-8741-a2d8-500b-5687a063816c,ADVANTAGE SMOOTH,,,,,,,35.419445,129.45633,0.4,305,219,KR ULS
fbcccbad-8f38-7a85-7768-f5ebdcd76dea,JANGSAENGPO 1,994401561,,,KR,"Beacon, Port Hand","Beacon, Port Hand",35.495838,129.38815,,,,
d4f5caf4-fe41-b239-35d2-55e58912bd13,306BAEKYANG,440153130,,,KR,Fishing,Fishing,34.728233,128.13971,8.6,168,,CLASS B
3de3c019-c412-e443-4d19-ea28a6cce245,JOYO 1,620999847,9273181,,KM,Cargo,General Cargo,35.457199,129.42619,0.8,297,237,KRUSL
7b57a282-a564-5b8e-883c-80b066b8fa20,,538011519,,,,,,35.42199667,129.4553467,1.5,351.5,255,KR ULS
78e5c199-9bce-ddd1-5323-4d2021560c19,WOO HYEON,440053950,9268667,,KR,Tanker - Hazard B,Oil or Chemical Tanker,35.486286,129.39903,0.1,92,184,ULSAN
9e082b6e-648b-2ddc-e6d4-fb785f434637,JE103 MYEONGJEONG,440019400,,,KR,Fishing,Fishing,34.455532,128.96764,0.8,234,,
e33ca8ed-92dc-d9fa-3215-2534d91d4dae,ONE SPLENDOUR,,,,,,,35.482098,129.40382,0,264,358,KRPUS
f8d667eb-44c4-6946-1b00-e6099ee906fa,JANG SAENG PO 2,994401562,,,KR,"Beacon, Starboard Hand","Beacon, Starboard Hand",35.498322,129.38889,,,,
70c3e367-0fcc-0f35-e035-5bb1d1083bcd,1 HANMIRUE,441269000,9262261,,KR,Tanker,Chemical Tanker,35.491199,129.39774,0.1,291,205,BUSAN
5f76dcd1-8a7a-cb50-b15e-b223dec582dc,KYUNG BOK,440150150,,,KR,Fishing,Fishing,34.65715,128.20122,9,202,,
7208340d-2d69-a12d-8c1a-25fb30ca13e2,EASTERN PHOENIX,355057000,9552692,,PA,Tanker - Hazard B,Chemical Tanker,35.453705,129.43385,0.2,107,216,KR USN
f1496917-f48d-8d25-0bba-7a0ecfedc709,PAL DO HO,440212040,,,KR,Tug,Tug,35.501953,129.38782,0.1,54,331,
83dfb1a2-f73f-acd5-b26d-06e1a20bac7b,HYUNDAI10000,440680000,,,KR,Other,Other,35.485733,129.40446,0,67,359,ULSAN
8fab1441-4572-26d9-f8b3-e0bfc241296c,SUNJIN 2HO,440144990,9126936,,KR,Tug,Tug,35.502117,129.38788,0.2,216,291,
57a1b170-b7ff-5a2c-06bc-077d7788e974,CHO KWANG N0.12,440148080,,,KR,Tug,Tug,35.502239,129.38791,0.1,242,17,
e79bbeb2-3fc5-4013-87fe-858f12391206,BERLIN MAERSK,219708000,9984560,,DK,Cargo,Cargo,35.486801,129.40379,0,112,7,ULSAN
7d5f1e42-7e8e-c9a6-c98f-c7346e165682,SUNJIN NO.7,440108240,9322360,,KR,Tug,Tug,35.502293,129.38789,0,290,14,
6ee34867-0def-30e2-9813-351219d05275,CHEOYOUNG,440135340,9189433,,KR,Tug,Tug,35.501884,129.3884,0,2,329,
3e9a5de2-37f1-3db3-2736-7073ea681ec7,SBM11,440153840,,,KR,Tug,Tug,35.50206,129.38829,0,121,,
5ae3a862-12ed-b37f-29d0-354274b2d4a3,HAEKANG NO.7,440126560,,,KR,Tug,Tug,35.502102,129.38838,0.2,299,50,
ac6aac9b-924e-daf9-1aa0-ede23143a39a,HEUNGJIN NO3,440108990,,,KR,High Speed Craft,High Speed Craft,35.502216,129.38835,0.2,204,,
4a472d73-1411-3100-aff7-8d633e58d767,CRANE ARIEL,352744000,9736511,,PA,Tanker,Oil or Chemical Tanker,35.448189,129.4399,0.2,323,200,KR USN
5272e2d2-7148-575e-1d93-dac8824615a8,NO1 BADA,440134230,,,KR,Tug,Tug,35.501957,129.38893,0.1,224,271,
1c10fdee-8b6f-268b-0a68-56fcea75049d,CHO KWANG NO.11,440147420,,,KR,Tug,Tug,35.502033,129.3889,0,313,,
37da046b-1f0a-7592-63b1-968c527b484f,CHUNG HWA HO,440107460,,,KR,Anti-Pollution,Anti-Pollution,35.503342,129.38766,0.1,64,284,
c21d1751-1946-0787-4dc9-cc1cabd30e2f,HAE KANG NO15,440054950,,,KR,Tug,Tug,35.502178,129.38892,0,171,312,
fd23c1b1-a447-ac40-4b73-4b5726e10064,SUNJIN NO.808,440513000,9166340,,KR,Tug,Tug,35.502274,129.38893,0,278,297,
04388144-502b-3391-43c5-6350739770a8,K601,440101760,,,KR,Tug,Tug,35.502392,129.38892,0.1,194,,ULSAN
b0157373-21b2-1dd8-f1ff-da394c53c9a7,BADA NO.2,440049230,,,KR,Tanker - Hazard B,Tanker - Hazard B,35.502499,129.38895,0.1,7,,
d35aea7e-c3ca-02bd-9976-184f719bad92,ZEUS,440118710,8741454,,KR,Tug,Tug,35.502102,129.38939,0.2,222,217,
34bd4064-dea8-d6f5-4b9c-38c5013152fc,505HAE RYONG,440110250,9378412,,KR,Tug,Tug,35.503468,129.38795,0.1,330,247,
f9e8a473-fee2-50ef-1bf5-7c24c64d2d1b,HAEKANG NO.11,440136360,,,KR,Tug,Tug,35.502602,129.38899,0.2,127,307,
2b54d2fd-ada6-daf5-a38e-020b1b9630e2,SUNJIN NO.6,440135110,,,KR,Tug,Tug,35.503483,129.38843,0.1,118,,
9ab13ce6-7d97-9088-6023-3d04e79d5699,HEUNGJIN NO5,440300110,,,KR,Tanker,Tanker,35.503632,129.38829,0.1,12,,
76e07a42-d42e-7224-e61c-581c84ce00a9,SBM 9,440148970,,,KR,Tug,Tug,35.502258,129.38977,0.1,234,,ULSAN
25caf3ae-c3e4-331f-4c5b-24df6fcef2fa,CHO KWANG NO.601,440033890,,,KR,Tug,Tug,35.502373,129.38968,0,359,,
bfdd4530-dfd4-1ca5-87b1-3111a51332fd,CHO KWANG NO.3,440134850,,,KR,Tug,Tug,35.50359,129.3884,0.1,335,267,
7dc29c2c-6047-dfe1-3b9b-9d590866b051,SUNJIN NO.900,440042920,,,KR,Tug,Tug,35.502491,129.38963,0.1,276,,
91066523-ab5f-e676-e9c8-d72fa283dc1d,UL SAN HO,440144300,,,KR,Tug,Tug,35.502575,129.38957,0.4,215,,
050781cf-3493-e046-b82a-2de1b1bb1c9a,LUNA HANA,441691000,1014266,,KR,Tanker,Chemical Tanker,35.490822,129.40187,0,197,180,KR USN
da7295d4-83cd-b822-62fd-7eed956b375c,WOORI HANA,441224000,9890707,,KR,Tanker - Hazard B,Oil or Chemical Tanker,35.494907,129.39793,0.1,221,185,KR USN MN
5b78ed94-5da5-878d-edb1-fabbf2d44da2,HAEKANG NO.9,440118290,,,KR,Tug,Tug,35.50386,129.38869,0.1,189,62,
be99ab3e-dc88-73c7-3370-0cbffd60e11d,CHEMWAY ARROW,372648000,9367528,,PA,Tanker,Oil or Chemical Tanker,35.439987,129.44855,0,266,200,KR USN
4550c57a-17f7-7d50-8160-fc158612d098,NO125DAEYANG,,,,,,,34.446705,128.63646,0.5,113,177,
dd3b9f6f-90b5-34d3-28b1-4c479642c323,35 CHANG NAM,440219980,,,KR,Fishing,Fishing,34.470249,128.53107,1.3,356,,
2e8b011c-990f-be60-b6fc-f4b5ea864df7,CHEONG HWA NO.2,440087820,,,KR,Anti-Pollution,Anti-Pollution,35.50639,129.38713,0.1,13,,
c19f62a6-0f7b-19af-ca7a-05fd63e7e9c6,KCG OSRV 13,,,,,,,35.506828,129.38739,0,161,257,
22187e40-ba68-4ddd-1d2e-c8fa6987dfd1,STOLT PONDO,319091700,9374521,,KY,Tanker - Hazard C (Minor),Oil or Chemical Tanker,35.432495,129.45671,0.1,197,203,ULSAN
76597a89-7402-8f62-bd3c-f605c8b41fbf,ACE HANA,371350000,9805063,,PA,Tanker,Oil or Chemical Tanker,35.497452,129.39798,0,0,168,KR USN
3fe43cc7-2bf8-992d-42e0-59272a3f08d3,GYEONG SEONG,440036020,9923607,,KR,Tanker,Oil Products Tanker,35.494701,129.40091,0,22,181,ULSAN
281f1f45-1b8d-695d-656c-2f450914f240,KCG 1009,441570000,,,KR,,Unspecified,35.507198,129.38792,0,221,169,
99ffbe5d-863e-5ba5-7526-7ed2db82746c,MH HOTAKA S T,,,,,,,35.501354,129.39507,0,134,15,HMD-2889 SEA TRIAL
73684b41-59c7-26eb-9152-b3c2a983948f,TAE CHUN NO.2,440107490,,,KR,Cargo,Cargo,35.5103,129.38617,0.3,187,,ULSAN
20d42e0e-879f-b9ec-445e-f1e7db0e79b2,BUENA REINA,566712000,9643984,,SG,Tanker,LPG Tanker,35.508072,129.38858,1.7,318,322,KR USN
31b2b3e5-9714-2223-8c83-11220c62664b,NO.111 CHUNG RYONG,440169070,,,KR,Tug,Tug,35.508286,129.38858,2,326,,MASAN
9dfa63e5-c892-455d-58ac-a7647e778a4f,GRACE SAMBU,440845000,9166338,,KR,Tanker,Oil or Chemical Tanker,35.520294,129.37552,0,340,12,KR USN
974c46c9-5aee-16b2-8b93-2f36844f4d3c,KEOYOUNG BLUE 3,370408000,9765990,,PA,Tanker - Hazard B,Oil or Chemical Tanker,35.494106,129.40395,0,336,184,KR USN
3d1a28de-c24f-a048-e71a-17e9b61a0686,3MYEONGGWANG,440108790,,,KR,Tanker,Tanker,35.497608,129.40045,0.1,6,153,BUSAN
594617f5-cc72-3c8f-d137-2b9ae7013f82,XI YUAN,312236000,9147021,,BZ,Cargo,General Cargo,35.511532,129.38608,0,243,355,KR USN
6e1b0292-db09-1f2b-8d0a-6962f529c171,YOKJIDO LH,994401567,,,KR,Spare,Spare,34.614239,128.24115,,,,
bd4e1598-cba8-2f01-7f56-838b5df75553,ONE FORWARD,477931400,9936422,,HK,Cargo - Hazard A (Major),Container Ship,34.98336833,129.5763033,10.7,253.8,247,KRPUS
de9e13c1-c14c-0034-4156-c35939437008,MARINE GAS,441165000,9256729,,KR,Tanker - Hazard A (Major),LPG Tanker,35.454926,129.4415,0,100,208,KR USN OFF.HS.MN
5dbcdf1e-ca58-99db-9da2-7c34bca25dde,GOLDEN SAGITTARIUS,636019548,9867073,,LR,Tanker,Oil or Chemical Tanker,35.523281,129.37378,0,302,292,KR USN
ce7cf12e-fb1e-fca5-8a49-3379fb8b927c,SHENG HANG HUA 13,413468760,9618422,,CN,Tanker - Hazard B,Oil or Chemical Tanker,35.460838,129.43658,0.3,119,225,ONSAN
0bdab59c-3b07-d2c5-7087-3cd37b22ddcc,LADY GAS,440387000,9235270,,KR,Tanker,LPG Tanker,35.52169,129.37587,0,116,13,KR USN
da15cfae-3703-4b2e-8dda-d104d5921940,HONG HAO,413585030,9635107,,CN,Tanker - Hazard A (Major),LPG Tanker,35.522659,129.3754,0,51,292,ULSAN KR
991ff0e9-8aa3-ef97-94fc-c8902f0da851,PAZIFIK,636020705,9293430,,LR,Tanker,LPG Tanker,35.524906,129.37331,0,344,23,KRKAN-KRUSN
5b9144a9-388a-1bf6-9357-ef03b8e37e0b,SE NICKY,357875000,9839088,,PA,Cargo,Bulk Carrier,35.513584,129.38605,0,39,356,KRUSN
5ef78472-f3b3-b9b2-99cd-6a9c91dbe7a3,GEN SAPPHIRE S T,,,,,,,35.493305,129.40759,0,57,327,HMD-2897 SEA TRIAL
478c3300-52e9-62cf-38fd-aead0912dd0b,SAEHAN ZENITH,636018014,9371189,,LR,Tanker - Hazard B,LPG Tanker,35.51688,129.38275,0,245,275,KR USN
edf5a640-cda7-41d5-15a5-ba9f7ed6393f,HUA HANG HE CHANG,413593850,9856995,,CN,Tanker,Asphalt or Bitumen Tanker,35.449108,129.44839,0.6,114,199,ONSAN
bb7ec3ad-ea27-e583-fcc8-2e25a8b7f35e,303MYEONGJEONG,440048450,,,KR,Fishing,Fishing,34.443218,128.95697,0.5,108,,
b29dfd89-1b08-b9ad-2627-f08e7a6c7640,SILVER ARIES,353870000,9820439,,PA,Tanker,Chemical Tanker,35.515442,129.38593,0,274,357,TH BKK BAR PS
db2ce24e-628c-47c7-42a6-118761a4a43c,SUPRA PASHA,636024016,9624031,,LR,Cargo,Bulk Carrier,35.516594,129.38545,0.1,112,277,KR USN
7ec482e3-3f00-835a-5b0a-aa7b45e2e9ea,GRACE C,636015884,9530979,,LR,Cargo,Bulk Carrier,35.527012,129.37424,0.1,145,22,KR USN
5ca1aeaf-90cf-28e8-ce70-ead9a3701e1a,SUNJIN202HO,440031550,,,KR,Tug,Tug,35.518017,129.38521,8.5,312,312,
96922199-236a-4ccd-7c4a-16bfb904f431,CHO KWANG NO.13,440150650,,,KR,Tug,Tug,35.516975,129.38651,10.3,323,343,
c7881049-2206-1a24-8d29-5aede6ebf06e,O DAE YANG HO,440088390,,,KR,Fishing,Fishing,35.513565,129.39186,0.2,173,,
0c22bc93-d3d5-2195-a36a-fc7bac8f14c5,EUNJIN G 18,440212370,,,KR,Tug,Tug,35.513653,129.39215,0,197,,CLASS B
c5a29794-adf6-f279-6a62-300a00cc4209,XIU SHAN,413331990,9633862,,CN,Cargo,General Cargo,35.528145,129.37608,0,349,293,RU NJK
868223ce-b097-7364-e97b-73de26613d10,KUNMIN T7HO,440060430,,,KR,Tug,Tug,35.513618,129.39241,0.3,154,,PYEONGTAEK
f039a000-7392-165f-da31-4ec077cc81f6,KTS GOLD,440143570,9318644,,KR,Tanker - Hazard A (Major),Oil or Chemical Tanker,35.4561,129.44839,0.4,319,223,ULSAN KR
26492c76-4179-95a7-0991-fdd7351f03fa,105 TONG YOUNG,440120140,,,KR,Fishing,Fishing,34.432816,128.66705,0.5,129,,
21e16b0a-96cc-44a9-7b2d-f845a7f3a158,LINAHO,440403700,9355082,,KR,Cargo,General Cargo,35.378883,129.50745,14.3,16,12,SAMCHEOK
563b1054-c04e-17be-c3b0-3b1582b894d7,CHANG HANG XING YUN,564189000,9352250,,SG,Tanker,Oil Products Tanker,35.432106,129.47083,0.1,91,220,KR ONS
deadba2a-dc0e-ccd2-6351-7a6e7686c0e9,NO121DAEYANG,440181670,,,KR,,Unspecified,34.448639,128.57214,2,214,,
67cba507-0493-2e8d-36b8-16675c35c084,CS BREEZE,352001217,9940291,,PA,Tanker,Oil or Chemical Tanker,35.451168,129.45598,0,276,188,KR USN
4c92f0f3-8546-1730-49d6-ef5425e474fe,FPMC 28,636015249,9528378,,LR,Tanker,Oil or Chemical Tanker,35.442745,129.46323,0.5,284,225,KR USN
20aceec2-8dc9-eb44-c341-05a790f912ae,820DONG HYEON HO,440401890,,,KR,Fishing,Fishing,35.484608,129.42662,0,352,,
5e240a35-6ae6-e4da-45c6-1a0480585a6b,JINHUA 15,312933000,9180504,,BZ,Cargo,General Cargo,35.517239,129.39409,0.1,304,335,USN/KR>MN
7fd9ab91-ec03-5424-8f18-a6ccc9e79788,BWATER DISCOVERY,542752110,9408944,,NU,Wing In Grnd,Offshore Supply Ship,35.518318,129.39352,0,233,153,"ULSAN, KOREA"
98ab5cf4-870f-5931-147a-31b4102ea426,BU GWANG HO,440408440,,,KR,Fishing,Fishing,35.48468,129.42905,0,128,,
3baba4cf-90f5-6f18-a74a-7b94d22a3daf,528 YONG JUNG HO,440149780,,,KR,Pleasure Craft,Pleasure Craft,35.483593,129.4305,0,141,,CLASS B
bc7ce371-9198-1ff4-6261-add6695bec68,GALVESTON HIGHWAY,353100000,9675573,,PA,Cargo,Vehicles Carrier,35.523003,129.39038,0.1,168,332,US NTD>KR USN
f56f68a9-d3d3-e49e-feea-2761c5acf7c4,201EOSAHO,440015480,,,KR,,Unspecified,34.594769,128.23759,8.5,135,,
9f5d696d-ccbf-b602-b740-9972127304b5,YOU SHUN 9,667001770,9023598,,SL,Cargo,General Cargo,34.449818,128.53062,7.8,71,76,JP KANMON
2f99ad0f-5498-bf2f-d0f5-1950fb28446a,12SAMBOO,440324890,4403248,,KR,Tanker,Tanker,35.434448,129.48602,5.6,169,,
8acd4abb-39a4-5d00-9e2c-ea07c22cde8f,JIA LONG,312922000,9625487,,BZ,Cargo,General Cargo,35.446838,129.47923,8.6,178,179,CN JINGJIANG
7ef2ccbe-a66e-b8c3-247d-89f743ba553c,FC DELLA,440307000,9544023,,KR,Tanker,Oil or Chemical Tanker,35.18951667,129.6027,9.3,205,210,KRTSN
16666ce6-0a6c-ca57-496d-c06ac50794ae,ULGI LH,994401546,,,KR,Spare,Spare,35.492775,129.44292,,,,
01ea065a-0048-4371-91aa-a21ffa854820,SKY CHEMI,440202770,9175896,,KR,Tanker - Hazard C (Minor),Oil or Chemical Tanker,35.43655,129.49255,9.8,187,192,ULSAN
7c9ce2cd-cd9b-59de-369a-827b9c5b26ef,202YEONCHANG,440106710,,,KR,Fishing,Fishing,34.458599,128.47354,1.7,143,,
0b11e2b2-01f2-1bbe-557c-436cf3298f0a,BEIJING MAERSK S T,,,,,,,35.504566,129.43391,0,181,,SEA TRIAL/HHI-3409
80fd172b-c2d6-0f1a-d6a3-4e0bb2036147,XIN HAI 799,352005518,9819208,,PA,Cargo,General Cargo,34.48621,128.40198,8.5,89,,KR PUS
0d34ccb3-dbd6-a5e0-b6f1-9e5531d257a0,300 HAN CHANG,440176970,,,KR,Fishing,Fishing,34.448975,128.49373,1.2,273,,
d282da27-b3c4-6992-3774-179d54882ba8,207HEUNGSEONG,440156670,,,KR,,Unspecified,34.413334,128.93689,0.2,318,,
24326ff2-a3ae-254a-9a18-7f27aa1dfb08,NO 101 KEUM SUNG,440105310,,,KR,Fishing,Fishing,34.469357,128.43121,2,245,,
0158762d-a388-ab8b-448d-f194b30b0b59,NO.125 KEUM SUNG,440105940,,,KR,Fishing,Fishing,34.464241,128.44261,1.6,285,,
abcb3105-195a-8f8c-923b-ad8f74ab2279,BCSS TEST,200000000,,,,Law Enforce,"Inland, Unknown",35.51366,129.43456,0,0,0,CLASS B
65ce70cf-04fb-ac0b-6285-80d80bdb0129,CHANG WOO 1 HO,440107590,,,KR,Tug,Tug,35.509628,129.44089,0,259,,
fe8aebec-218f-96c8-144f-391875e23acc,UL SAN 703,440108490,,,KR,Tug,Tug,35.510174,129.4409,0,67,87,MP=USN/4.1/107/1510
2319dda6-7cb3-ff29-1896-957d712bdcba,JE 2018BONGLIM,440100560,,,KR,,Unspecified,35.095051,129.62784,0.3,241,,
73a54079-b650-2b99-73bb-e6288db0069f,JE 2018BONGLIM,440100560,,,KR,,Unspecified,35.09500833,129.627945,0.3,254.5,511,
fbc48855-78c4-7304-5959-27bcd78dd580,NO.121 KEUM SUNG,440148160,,,KR,Fishing,Fishing,34.460224,128.43205,1.5,275,,
889f79ec-152a-7f02-4c47-5a19f8b97d53,SEJU SHINKWANG,440502300,9141247,,KR,Cargo,Ro-Ro Cargo,34.518208,128.30881,15.1,244,,JJ05/13P32C1503T40CT
404d61ec-996f-ea0b-e72f-062050287057,HYEONJUNG303HO,440005500,,,KR,Cargo,Cargo,35.522327,129.44054,0,328,,
148510a9-3331-f83e-430e-c3ce413e31b6,HAE KWANG 8001,440224940,,,KR,Cargo,Cargo,35.525066,129.4415,0.1,0,,CLASS B
eebac4c4-f900-e929-9f65-d3ceb1bd8c96,UL SAN 107,440101460,,,KR,Tug,Tug,35.525139,129.44173,0,205,,
cb939122-cb0e-c0c7-53f2-8db89091e404,AQUATAURUS,636017903,9757034,,LR,Cargo,Bulk Carrier,34.95515667,129.6240567,12,61.6,64,CAVAN
4566e673-2beb-ad66-2ca9-fbab862f0f1d,303 HAN CHANG,440126950,,,KR,Isolated Danger,Isolated Danger,34.441494,128.46358,0.8,265,,
8ff12654-5747-1fb2-1e0e-6f4f90bca9be,HONG SHENG 99,312118000,8693073,,BZ,Cargo,General Cargo,35.3149,129.5905067,8.6,10.8,2,KR KPO
11455517-2d37-2f8b-0144-2422d29dfe04,CLEAN SIROCCO S T,,,,,,,35.5257,129.44458,0,125,,
